font,id,from_id,from_name,type,created_time,link,message,num_shares,num_comments,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
feed,40317581032_10155154164581033,10207114507399358,Laura Rodriguez,status,2017-11-28 08:33:30,https://www.facebook.com/Vueling/posts/10155154164581033,Soc viatgera frequent de vueling. Es la meva aerolinia preferida. Dema haig de volar. Podre parlar en catala o em fareu fora de l avio?,0,0,0,0,0,0,0,0
feed,40317581032_10155154162026033,10204384092255416,MIb Tamara,status,2017-11-28 08:29:46,https://www.facebook.com/Vueling/posts/10155154162026033,Buenos días.Mi cuenta lleva bloqueada 5 días.No puedo acceder de ningun modo.Llamo a vuestro nùmero de contacto pero parece ser que la máquina y yo no nos llevamos miy bien....Estoy tratando de cambiar mi contraseña pero me da error en '' la nueva ''.,0,1,0,0,0,0,0,0
feed,40317581032_10155153643531033,243430389331149,Olga Martinez Barciela,status,2017-11-28 02:51:03,https://www.facebook.com/Vueling/posts/10155153643531033,"Mi nombre es Olga Martinez Barciela, tengo un expediente abierto con vosotros desde hace año y medio  con dos referencias, ayer se pagó por fin se pagó una de las referencias y falta la otra (7696308637) considero q después de tanto tiempo deberías haber echo el ingreso de las dos juntas, no se cómo pueden pasar esto en una compañía como la vuestra.Solicito el ingreso del importe correspondiente a dicha referencia!",0,2,1,0,0,0,0,1
feed,40317581032_10155153463386033,10211383394877066,Rodolfo A Morgado,status,2017-11-28 01:23:42,https://www.facebook.com/Vueling/posts/10155153463386033,SeñoresHasta cuando voy a tener una respuesta a mi reclamación por la cancelación y afectación de parte de mi viaje imputable esa línea aérea.Mi caso es SR 1- 10457785913 Por favor pónganle seriedad a este particular,0,1,0,0,0,0,0,0
feed,40317581032_10155153340336033,1835446720013946,Fanny Trigo,status,2017-11-28 00:11:15,https://www.facebook.com/Vueling/posts/10155153340336033,Solicito información del expediente 1-7696308637] en referencia a compensación económica de retraso de vuelo . Llevamos más de año y medio esperando .,0,1,0,0,0,0,0,0
feed,40317581032_10155153275181033,1428466134136842,Javier Montero Puerta,status,2017-11-27 23:24:13,https://www.facebook.com/Vueling/posts/10155153275181033,"Buenas noches ,quisiera contactaran conmigo ,para confirmar un vuelo,ya que tenido alguna incidencia al reservarlo ,muchas gracias",0,1,0,0,0,0,0,0
feed,40317581032_10155153123526033,10214037791275848,Cyril Duval,status,2017-11-27 22:33:15,https://www.facebook.com/Vueling/posts/10155153123526033,"Vergonzoso. Estoy bastante decepcionado con vueling. Compré un vuelo de madrugada y cuando me mandan la confirmación no corresponde a lo que he comprado. Llamo por teléfono, pero al ser de noche no hay servicio al cliente, con lo que llamo por la mañana a las 11.10 de la mañana y la operadora se disculpa por el error del sistema y me informa que lamentablemente los cambios sólo se pueden hacer hasta 2 horas después de la compra.. Y como fue de madrugada sólo se podía hacer de 9 a 11 de la mañana, y como yo llamé a las 11.10 ya no pueden hacer nada.. Ah! Sí, ¡si pago un suplemento me cambian el vuelo al que había solicitado inicialmente! Me parece vergonzoso que por un error vuestro tengamos que pagar los usuarios. Solía viajar mucho con vosotros pero ya está claro que no más.",0,5,0,0,0,0,0,0
feed,40317581032_10155153025646033,10205409265370173,Asier Ocón Mellado,status,2017-11-27 21:40:16,https://www.facebook.com/Vueling/posts/10155153025646033,Qué ocurre con los puntos Avios? No hay manera de recuperarlos una vez realizados los vuelos. Esto mismo ocurre con los vuelos realizados para poder mantener el premium.Alguna explicación?,0,1,0,0,0,0,0,0
feed,40317581032_10155152662386033,10205080343984038,Annabelle Seitz,status,2017-11-27 18:31:24,https://www.facebook.com/Vueling/posts/10155152662386033,"Hola Vueling, llevo 3 semanas intentando reservar un vuelo con mis Avios y siempre me sale ""Error, inténtalo de nuevo más tarde"" (desde la web y la app). Para qué sirve tener un programa de fidelización si no se puede utilizar? Envié una reclamación (1-10594226714) al respeto el 20 de noviembre pero la cerrasteis sin contestarme.",0,1,0,0,0,0,0,0
feed,40317581032_10155152517216033,1955156038077550,Manuel Bermudez,status,2017-11-27 17:02:14,https://www.facebook.com/Vueling/posts/10155152517216033,como vincular dos reservas,0,1,0,0,0,0,0,0
feed,40317581032_10155127596691033,40317581032,Vueling,photo,2017-11-27 17:00:00,https://www.facebook.com/Vueling/posts/10155127596691033,"¡Dulces por fuera, llenos de licor por dentro! Después de comer una pizza napolitana, un babá es la mejor manera de terminar una comida en Nápoles 🇮🇹 #WeLovePlaces",4,2,48,7,0,0,0,0
feed,40317581032_10155152145911033,10152344189184856,Andrea De Mata,status,2017-11-27 13:53:58,https://www.facebook.com/Vueling/posts/10155152145911033,"Hola Vueling! Por qué no es posible facturar maletas para uno de los trayectos? Norweguian da la posibilidad y se paga solo la mitad. He intentado preguntarlo por esta página web http://www.vueling.com/es/somos-vueling/contacto pero es un caos para encontrar el ""tema"" de la pregunta.",0,2,1,0,0,0,0,0
feed,40317581032_10155151972176033,10155035497055556,Alex Valentine,status,2017-11-27 11:17:18,https://www.facebook.com/Vueling/posts/10155151972176033,"Vueling you really need to sort out those auto check in consoles. Do some testing before installation please, 2 minutes away from missing my flight because only 2 people were on the desk, no one able to use the machines!",0,1,0,0,0,0,0,0
feed,40317581032_10155151814996033,40317581032,Vueling,photo,2017-11-27 09:12:06,https://www.facebook.com/Vueling/posts/10155151814996033,"#VuelingBlackFlyday ¡No esperes más y vuela con @vueling! ¡Últimas plazas desde 14,99 €! Reserva en vueling.com",2,4,21,3,0,0,0,2
feed,40317581032_10155150956391033,1405994233016155,Mica Mappelli,status,2017-11-26 22:50:55,https://www.facebook.com/Vueling/posts/10155150956391033,"Hola, buenas tardes.Me pongo en contacto en base a mi reclamo:[SR_Number: 1-9942832089]ya que por correo electrónico no me dan respuesta.Necesito que por favor me envíen el comprobante de pago por la compensación del overbooking.Aguardo respuesta.Saludos.",0,1,0,0,0,0,0,0
feed,40317581032_10155150884466033,859748474121119,Mar Yo,status,2017-11-26 22:19:10,https://www.facebook.com/Vueling/posts/10155150884466033,"quisiera poder cambiar mis datos personales como el apellido en  la cuneta de vueling, y no se puede, por otro lado si me doy de baja para empezar de nuevo a registrarme, como es con le mismo correo no me deja. En editar datos no es posible añadir ni segundo nombre ni otro apellido. qué hago???",0,1,0,0,0,0,0,0
feed,40317581032_10155150823346033,10203481037537447,Patrícia Tourais Ferreira,status,2017-11-26 21:48:00,https://www.facebook.com/Vueling/posts/10155150823346033,Worst flight company ever! Rude people and baggage lost because they were not doing their job! I don't recommend and I am not doing another single flight with them!,0,2,5,0,1,0,0,0
feed,40317581032_10155150505926033,10205245626361775,Mónica Garrido,status,2017-11-26 19:12:08,https://www.facebook.com/Vueling/posts/10155150505926033,"A 13horas y 40 minutos de coger un vuelto ya no permite hacer checkin online aleatorio, te obliga a pagar por el asiento, he llamado al teléfono atención al cliente y dice que si no pagas más por asiento  se recomienda ir 2 horas antes al aeropuerto para hacerlo allí, cuando en aeropuerto personal facturación justo incluso con tarjeta de embarque se hace tardísimo. Me parece una forma de obligar al cliente a pagar asiento. Lamentable ""La asignación aleatoria de asientos sin coste se habilita 7 días antes la salida del vuelo. Una vez alcanzado el número de plazas reservadas para este servicio, y si no deseas contratar un asiento con coste, podrás recoger tus tarjetas de embarque en el mostrador de facturación del aeropuerto el día del vuelo, donde te asignaremos un asiento de manera totalmente gratuita""",0,1,0,0,0,0,0,3
feed,40317581032_10155150119246033,1217543624926897,Victor Rosell Contreras,status,2017-11-26 16:10:10,https://www.facebook.com/Vueling/posts/10155150119246033,"Fatal trato y coordinacion,  me perdieron la guitarra y cuando la recibi al cabo de 3 dias estaba el estuche destrozado y la guitarra super picada por dentro, la unica solucion que me.dieron es que reclame por internet, gracias vueling.",0,1,0,0,0,0,0,0
feed,40317581032_10155149841471033,1312773958754476,Yesy Suarez,status,2017-11-26 13:37:29,https://www.facebook.com/Vueling/posts/10155149841471033,"Hola, tengo un vuelo de urgencia, y no estoy segura de si tengo maletas incluidas en el vuelo.Salgo de las Palmas de gran canaria con destino a Málaga!!Muchas gracias.",0,1,0,0,0,0,0,0
feed,40317581032_10155149835986033,10202026383961225,Juan Jose Lete Rio,status,2017-11-26 13:32:35,https://www.facebook.com/Vueling/posts/10155149835986033,"Buenos días. ¿Me podríais aclarar si Vueling club es un servicio gratuito o supone alguna cuota?? Posiblemente soy muy torpe, pero en la web no consigo encontrar la información. Un saludo y muchas gracias!!",0,4,0,0,0,0,0,0
feed,40317581032_10155149826036033,10205188951753899,Milagros Hay Pocos,status,2017-11-26 13:25:08,https://www.facebook.com/Vueling/posts/10155149826036033,"De Catania a Barcelona, hace 45 minutos que esperamos para hacer el check in y avanzaron solo 4 personas. Servicio pésimo y personal indiferente. Si perdemos el vuelo nos devolverán el dinero?",0,1,0,0,0,0,0,0
feed,40317581032_10155149555556033,10210729669659738,Nicoletta Bonfanti,status,2017-11-26 10:06:16,https://www.facebook.com/Vueling/posts/10155149555556033,Vorrei voli diretti per l'Italia tutto l'anno. Grazie,0,1,0,0,0,0,0,0
feed,40317581032_10155145140156033,40317581032,Vueling,video,2017-11-26 10:00:00,https://www.facebook.com/Vueling/posts/10155145140156033,"#VuelingBlackFlyday no es solo un juego de palabras fantástico que se nos ha ocurrido. También es lo que te llevará muy alto por solo 14,99€. ¡Vamos!",3,10,5,1,0,0,0,0
feed,40317581032_10155148651851033,10205608788365708,Loli Menor,status,2017-11-25 23:37:02,https://www.facebook.com/Vueling/posts/10155148651851033,"Ayer perdieron mi maleta y todavía no sé nada. Para colmo el teléfono de atención al cliente es un 902, por lo que cuesta una barbaridad la llamada. Me parece vergonzoso.",0,1,0,0,0,0,0,0
feed,40317581032_10155148407396033,916885948403044,Toñi Perandones García,status,2017-11-25 21:21:03,https://www.facebook.com/Vueling/posts/10155148407396033,"Cuando recogí mi maleta en el aeropuerto de Málaga (ayer 24 de noviembre, venía de Santiago de Compostela) vi que le faltaba una de las cuatro ruedas. Fui al mostrador a reclamar y me dijeron que ustedes no se hacen cargo de la rotura. En el mostrador no quisieron darme la hoja donde hacer la reclamación. Por correo me dijeron ustedes que fuese al aeropuerto y pedirla, pues necesito el número PIR. He ido hoy y tampoco me lo han dado. La rompieron ustedes, deberían hacerse cargo de la reparación.",0,1,0,0,0,0,0,0
feed,40317581032_10155148359576033,10202771764430200,Sílvia Carreras Massot,status,2017-11-25 20:48:34,https://www.facebook.com/Vueling/posts/10155148359576033,La vergonya us acompanyi. Bon Vueling però no amb mi. Adèu intolerants.,0,0,3,0,0,0,0,0
feed,40317581032_10155148343331033,1774795872543411,Maria Brea Mella,status,2017-11-25 20:37:23,https://www.facebook.com/Vueling/posts/10155148343331033,"Mi vuelo llegó a Santiago ayer a las 20:15. Yo viajaba desde Bruselas vía Barcelona. Maleta perdida...me dicen que probablemente no les haya dado tiempo a cambiarlas maletas de avión pero que hoy llega un vuelo a Santiago a las 8:45 y vendrá en el. Que me mantendrán informada por sms. Como no recibo nada llamo a un 902 que cuesta 2€ minuto y me dicen q aún está en Barcelona, que a ver si la envían en un vuelo a las 5 de la tarde y que en cuanto llegue me envían un.sms.para informarme.Cómo sigo sin noticias vuelvo a gastarme otros 2 € en llamada y me dicen que ya ha llegado a Santiago y la han entregado al transportista, pero que no saben cuándo me.la entregarán....y mis sms???????Una vergüenza",0,1,5,0,0,0,0,0
feed,40317581032_10155148296501033,10207200246985464,Vane Siña,status,2017-11-25 20:13:15,https://www.facebook.com/Vueling/posts/10155148296501033,Mi maleta perdida desde ayer y la única forma de saber por dónde anda es un teléfono que cada llamadita de 3 minutos me cuesta 2€. Sinceramente este abuso cuando el error ha sido de la compañía es vergonzoso.,1,1,1,0,0,0,0,0
feed,40317581032_10155145911521033,833940799982046,Marco Vosa,status,2017-11-24 21:32:36,https://www.facebook.com/Vueling/posts/10155145911521033,"La hostess de tripulación con nombre Maryna del vuelo VY6503 Nápoles - Barcelona del 27/11/2017 no me deja embarcar la maleta en el vuelo cuando todavía había plazas libre dándome come expoliación que estas plazas son reservadas a clientes excelentes. Pido a la hostess Maryna si como cliente premium de Vueling me hubiera podido dejar embarcar la maleta teniendo otra conexión en Nápoles que a el esperar la maleta facturada perdería.Teniendo que cambiar mis planes y teniendo poca bacteria en el móvil pido de poder usar los asientos con cargador justo el tiempo de cargar un poquito la batería pero otra vez la hostess en manera poco educada me dice “tienes que regresar a su asiento ya” Le pregunto si sabes que al ser cliente Premium tengo derecho a cambiar de asiento si hay otro libres, pero me contesta que desconoce esta posibilidad.Un hostess no puede desconocer la normativa de las promociones y no puede dejar que eventualmente asuntos personales pueden afectar el excelente estándar servicio de Vueling.",0,1,1,0,0,0,0,0
feed,40317581032_10155145910011033,10152630253263773,Claude Daubord,photo,2017-11-24 21:31:38,https://www.facebook.com/Vueling/posts/10155145910011033,"Muy disgustado con el mal trato del personal de tierra de esta aerolinea, no pudimos viajar con nuestra niña de 30 meses por el DNI caducado aùn teniendo el libro de familia y todos nuestros documentos! Nos hicieron esperar hasta el final del embarque con lo dificil que es viajar con niños!El personal no es amable y no trata bien a los pasajeros que son ante todo sus clientes!Vuelo a menudo con vosotros pero despues de este mal trago pienso hacer todo lo posible y lo imposible para evitar viajar con Vueling! Mal servicio y malas caras!Las Sras Marrull Ferran y una tal Marisa quien ni siquiera ha querido dar su appellido y cuya actitud ha sido muy mala hacía mi y mi familia.",0,1,0,0,0,0,0,0
feed,40317581032_10155145806416033,10205246812386124,Sabrina Mazzucotelli,status,2017-11-24 20:26:39,https://www.facebook.com/Vueling/posts/10155145806416033,Para cuando un vuelo directo Menorca Milan en invierno?. Uno por semana tampoco pedimos mucho!!!!!,0,0,1,0,0,0,0,0
feed,40317581032_10155145694516033,10209385350817800,Samuel Betancor,status,2017-11-24 19:41:37,https://www.facebook.com/Vueling/posts/10155145694516033,VuelingNo entiendo lo siguiente: Compro una tarifa óptima...luego decido cambiar mi asiento a básica (ya que con la óptima no puedo tras portar a mi mascota) y vueling me dice que tengo que pagar el precio actual de la básica actual.No entiendo cómo la tarifa básica se ofrecen más servidos que con la óptima. 😳,0,1,0,0,0,0,0,0
feed,40317581032_10155145676406033,10152885536970675,Gilberto Cruz Llera,status,2017-11-24 19:33:51,https://www.facebook.com/Vueling/posts/10155145676406033,"No solo funciona mal , los avios se los comen y la página no reconoce mi nombre o mi dirección a la que si envian mi billete después : cualquier reclamación o compra o duda te la cobran con un teléfono de pago . Recuperar avios ? jajaja si no estas pendiente a los 90 dias los pierdes . el 2016 impartí clases en la universidad de Barcelona y todos esos billetes semanales ni están ni puedo ahora que tengo tiempo recuperar avíos , como si estos avíos fueran gratis o un agradecimiento por volar en esta compañía . Con mi numero de DNI no pueden ver los vuelos que he realizado para devolverme los avíos y me piden cada una de los códigos de reservas . jajaja a saber donde estan . si le compro yo a mis trabajadores o familiares billetes en Vueling ,tampoco acumula avios . Entre los retrasos, que ya es una norma de la compañía y los problemas generales que tienen .,Volar con Vueling , No es una opción en ningún caso . ya que no sirve para los que tenemos que viajar por negocios o con horarios cerrados en alguna ciudad . Esto no es una reclamación , es una despedida en toda regla de una compañía que considere buena en su momento  y necesaria para mis viajes .",0,1,0,0,0,0,0,0
feed,40317581032_10155145528951033,10157313880245263,Ane Ma,status,2017-11-24 18:26:54,https://www.facebook.com/Vueling/posts/10155145528951033,"El domingo pasado reservé un vuelo Bilbao-Jerez para julio de 2018 ( de lo cual me alegro que hayan vuelto a contar con ese vuelo), cuyo importe me costó 544€ más o menos ida y vuelta.Hoy por curiosidad he vuelto a hacer la misma simulación para los mismos días y su coste rondan unos 330€, es decir 200€ menos!!!Me parece una pasada!!! Me siento engañada!Lo compro con antelación pensando que puede encarecer ( puesto que encima me ponía que sólo quedaban dos plazas),y encima, no sólo es que hay plazas, sino que si lo compro 4 días más tarde me ahorro 200€,Me sé la teoría de la Ley de la Oferta y la Demanda, pero en 4 días, me parece un escándalo!",0,2,1,0,0,1,0,0
feed,40317581032_10155145479871033,10201092142420431,Bertrand Saint-Guillain,status,2017-11-24 18:03:57,https://www.facebook.com/Vueling/posts/10155145479871033,"Hola, ¿desaparecen los vuelos directos ibiza-paris en 2018? :'(",0,1,0,0,0,0,0,0
feed,40317581032_10155145137701033,40317581032,Vueling,photo,2017-11-24 17:30:00,https://www.facebook.com/Vueling/posts/10155145137701033,Queremos que conozcas de la mano de Javier Ortega i Figueiral todo lo que puede hacer un avión Airbus A320: https://vuelingnews.com/un-looping-en-vueling/,4,15,103,8,0,0,0,5
feed,40317581032_10155145387896033,10207887324334455,Jorge Ynfante,status,2017-11-24 17:12:04,https://www.facebook.com/Vueling/posts/10155145387896033,"Hace tiempo que espero que me depositen por una reclamacion y hasta ahora no tengo repuesta, ya envie todos los datos que me solicitaron. Espero una respuesta",0,0,0,0,0,0,0,0
feed,40317581032_10155145352311033,10152874091359879,Mathilde Mouchel,status,2017-11-24 16:53:23,https://www.facebook.com/Vueling/posts/10155145352311033,"Hola, si una persona no viaja en una reserva donde haya 3 personas supone un problema?",0,1,0,0,0,0,0,0
feed,40317581032_10155145285851033,755807764507426,Juanka Lanac,status,2017-11-24 16:15:24,https://www.facebook.com/Vueling/posts/10155145285851033,"Hola buenas tardes, quiero saber xke el precio de los vuelos ORLY-IBIZA o IBIZA-ORLY ha subido tanto y de golpe este invierno, los directos no existen mas o sino a las 7 de la manana, ke ha pasado con esta ruta ???? hace 5 anos que hago este trayecto 2 veces al mes y ahora me flippo con los precios y horarios, la comunidad francesa de Ibiza tiene que vivirlo como un atraco ! me siento tratado como una cartera con patas, por favor, franchutes no somos todos ricos ! tendre que volver a RYANAIR + EASYJET ?",0,1,1,0,0,0,0,0
feed,40317581032_10155145276336033,10204759311477447,Ruben De Poza,photo,2017-11-24 16:08:23,https://www.facebook.com/Vueling/posts/10155145276336033,,0,2,1,0,0,0,0,0
feed,40317581032_10155145166766033,10202938800584073,Alessandro Castagna,status,2017-11-24 14:46:58,https://www.facebook.com/Vueling/posts/10155145166766033,Voli diretti per Minorca anche in inverno!,2,4,15,0,0,0,0,0
feed,40317581032_10155145066086033,10151976109921401,Chris Sch,photo,2017-11-24 13:38:54,https://www.facebook.com/Vueling/posts/10155145066086033,"Vuelo Vueling VY 1294/ 24Nov , de Barcelona a A Coruña 13:45 asiento 11F. Hoy fui recibida con este asiento maravilloso !! Nadie se da cuenta ? Es una vergüenza !  #iberia 😡😡😡",0,1,0,0,0,0,0,0
feed,40317581032_10155145039401033,10152572844821993,Elinor Zucchet,status,2017-11-24 13:17:51,https://www.facebook.com/Vueling/posts/10155145039401033,"Buenos días, anoche reservé unos vuelos usando un descuento de mis Avios. Funcionó, y tras el pago me llegó un aviso de que por un problema técnico, no funcionaba la cuenta Avios y que tenía que abonar la parte correspondiente a los Avios para no perder la reserva, lo que hice para asegurar el precio. Ya que fue un problema técnico de Vueling, ¿me gustaría saber que se puede hacer al respecto y si se puede reembolsar la parte correspondiente a los Avios cuando se haya solucionado el problema? Tengo dos reservas: SCZBXZ y UCREPW. Gracias de antemano. Federica Cauli, Alessandra Marotta",0,1,2,0,0,0,0,0
feed,40317581032_10155145035986033,10205674751058319,Benet Barros,status,2017-11-24 13:14:17,https://www.facebook.com/Vueling/posts/10155145035986033,"Hola, hay alguna manera de ver todos los vuelos que salen en la promoción de black friday? de momento los vuelos que encuentro superan los 25 euros...no encuentro vuelos al precio de la promoción. Gracias",0,2,0,0,0,0,0,0
feed,40317581032_10155144958566033,10209203435911899,Patricia Patty,status,2017-11-24 12:30:44,https://www.facebook.com/Vueling/posts/10155144958566033,Este año saldran vuelos directos de galicia a ibiza,0,1,0,0,0,0,0,0
feed,40317581032_10155144858381033,10152370063919507,Edgar Drescher,status,2017-11-24 11:38:08,https://www.facebook.com/Vueling/posts/10155144858381033,Buenos días people! Hice una reserva sin descuento residente por confusión. ¿Hay alguna manera de añadir una maleta a dicha reserva con descuento residente? ¿Se puede hacer? Gracias,0,1,0,1,0,0,0,0
feed,40317581032_10155144832941033,10208085210394085,Paverick Pa,status,2017-11-24 11:27:51,https://www.facebook.com/Vueling/posts/10155144832941033,"Buenos días, me habéis bloqueado la cuenta con todos los puntos avios y la unica solución que me dais por la web, es llamar a un numero de pago. Me parece ingusto.",0,1,0,0,0,0,0,0
feed,40317581032_10155144787156033,10203540845272033,Adrián Muñoz,status,2017-11-24 11:03:41,https://www.facebook.com/Vueling/posts/10155144787156033,¿En algún momento vais a arreglar el tema de Vueling Club después del paso a Avios? . . . .,0,2,0,0,0,0,0,0
feed,40317581032_10155144758751033,891023254273141,Ximo Martinez Martos,status,2017-11-24 10:36:47,https://www.facebook.com/Vueling/posts/10155144758751033,"Hola Vueling, con relación a la SR1-10610030575. Sigo esperando que vuestros compañeros de atención al cliente  me envíen el correo electrónico ,(no lo he recibido) para que les pueda enviar mi dni escaneado y poder tramitar el certificado de haber volado. Gracias",0,1,0,0,0,0,0,0
feed,40317581032_10155144742916033,40317581032,Vueling,video,2017-11-24 10:19:36,https://www.facebook.com/Vueling/posts/10155144742916033,"#VuelingBlackFlyday Somos más de amarillo, pero el negro nos queda genial. ¡Plazas desde 14,99€! Reserva en vueling.com",6,29,23,3,0,0,0,4
feed,40317581032_10155144730621033,958341387536563,Arturas Virupajevas,status,2017-11-24 10:08:36,https://www.facebook.com/Vueling/posts/10155144730621033,"Buenas tardes, hemos reservado un vuelo de Pmi a Bcn en enero, con mi novia Indre Juknaite, pero bamos a casar, tenemos boda semana que viene y entonces se alarga apellido de novia Indre Juknaite Virupajeve, en la reserva hay solo primer apellido, si nessesito poner el otro?",0,1,0,0,0,0,0,0
feed,40317581032_10155144602461033,10153617187159299,Marion Escaffre,status,2017-11-24 08:27:50,https://www.facebook.com/Vueling/posts/10155144602461033,"what a shame Vueling!!! we were all waiting for your Black Friday with 2 for 1 tickets like you did last year... instead of that, ""black friday"" this year is on tickets that are even more expensive than yesterday... Ninon Godin",0,1,3,0,0,0,0,0
feed,40317581032_10155143914201033,10152836870998444,Jayne Brami,status,2017-11-24 01:28:01,https://www.facebook.com/Vueling/posts/10155143914201033,960 euros for 2 seats paris to ibiza return (direct flights so only 2 flights). december back january. for my 2 step kids to come visit there dad!!!! school holidays you take advantage......,0,0,0,0,0,0,0,0
feed,40317581032_10155143913086033,240207963165001,Tiffany Morales,status,2017-11-24 01:27:16,https://www.facebook.com/Vueling/posts/10155143913086033,Hola mira que necesito saber como puedo añadir el 2 apellido ya que no me di cuenta y no lo introduci... me parece una barbaridad tener que pagar 50€ por añadir un nombre... Espero respuesta y que sea económica por favor...,0,1,0,0,0,0,0,0
feed,40317581032_10155143908926033,722025087882417,Ly Ibiza Jayne,status,2017-11-24 01:23:26,https://www.facebook.com/Vueling/posts/10155143908926033,960 euros for 2 seats paris to ibiza return (direct flights so only 2 flights). december back january. for my 2 step kids to come visit there dad!!!! school holidays you take advantage.....,0,1,1,0,0,0,0,0
feed,40317581032_10155143676056033,10205140217894518,Simone Masoni,status,2017-11-23 22:50:56,https://www.facebook.com/Vueling/posts/10155143676056033,"Hola, buenas noches. Como puedo utilizar mis puntos Avios en vuestro sitio web?",0,2,0,0,0,0,0,0
feed,40317581032_10155143584351033,10212939266629156,Alejandro Martin Rodriguez,status,2017-11-23 21:51:56,https://www.facebook.com/Vueling/posts/10155143584351033,"Verguenza de servicio!!! Despues de más de 3h de retraso en el vuelo ibz-bcn me dan una tarjeta 1000 disculpas para conseguir un código promocional, al ver que no me funciona me dirijo al mostrador en el aerop de bcn, no me lo solucionan, llamo a atención al cliente y me dicen que me enviaban un correo en un momento... Sigo esperando... Llamo 3 veces a atención al cliente y las 3 veces me cuelgan, hoy llamando desde Guatemala con el coste y el tiempo que supone de mis vacaciones me dicen que me lo van a solucionar, pero que solo es válido hasta el 21/12, le digo que no lo puedo usar porque me encuentro fuera del pais y me dicen... que bueno que recibiré un mail pero que no pueden hacer nada... por cierto sigo esperando el mail. Además después de una semana tampoco me habeís contestado a la reclamación por el retraso. Ryanair dale las gracias a Vueling porque ya tienes un cliente nuevo.",0,6,7,0,0,2,0,10
feed,40317581032_10155143510706033,1112340132117237,Joana Busquets,status,2017-11-23 21:18:21,https://www.facebook.com/Vueling/posts/10155143510706033,"Viajamos mañana, no hemos recibido ningún mail con el número de reserva y no hay manera de que nadie nos coja el teléfono, cómo lo podemos solucionar??",0,1,0,0,0,0,0,0
feed,40317581032_10155143407561033,537745126363351,Alvaro Garcia Cope,status,2017-11-23 20:41:26,https://www.facebook.com/Vueling/posts/10155143407561033,"Es bochornoso que después de un mes realizando el proceso de devolución de dos viajes, a Barcelona y Palma de Mallorca, habiendo enviado varios emails, y llamado continuamente a los teléfonos (de pago con llamadas de 30 minutos por lo menos 5), no me hayan contestado aún, siendo el primer vuelo en 20 días. Para que pagar un seguro de cancelación para esto?",0,2,0,0,0,0,0,0
feed,40317581032_10155143359641033,10153843005410898,Llívia Navarro Badia,status,2017-11-23 20:16:00,https://www.facebook.com/Vueling/posts/10155143359641033,"Mi vuelo se retrasa y como disculpa me dais un vale que casi me da más males de cabeza que el retraso... llevo más de 7 llamadas al 902; y aún nadie me ha ayudado a resolver la incidencia, y 3 de ellas han acabado con “te llamará el supervisor”. ¿Realmente tenéis supervisores o son como los reyes magos? ¿Seguro que quereis pedir disculpas?",0,2,2,0,0,1,0,1
feed,40317581032_10155143288416033,978006728900440,Claudia Paolini,status,2017-11-23 19:46:08,https://www.facebook.com/Vueling/posts/10155143288416033,Hola. Necesitaría el email del centro de atención al cliente para modificar mi nombre en vueling club y adjuntar fotocopia del dni,0,2,0,0,0,0,0,0
feed,40317581032_10155143088931033,10210990628706870,Raúl Javier Aranda González,status,2017-11-23 18:53:47,https://www.facebook.com/Vueling/posts/10155143088931033,"Buenas tardes, los vuelos desde Málaga a Mallorca para 2018 están ya expuestos o piensan poner alguno más",0,1,0,0,0,0,0,0
feed,40317581032_10155142902976033,10155730507945730,Carmen Ormeño Torres,status,2017-11-23 17:07:45,https://www.facebook.com/Vueling/posts/10155142902976033,"Srs. de vueling, ya no se por que medio comunicarme con ustedes. Sigo a la espera de mi compensación por la cancelación de mi vuelo del 31/08...ya intercambiamos infinidad de correos desde el 01/09, he enviado todos los datos solicitados y me han dicho que la transferencia ya estaba y q en un maximo de 30 dias estaria en mi cuenta, eso fue hace mas de 60 dias...por favor, creo q ya es tiempo q solucionen y dejen de estar burlandose de mi con correos donde no me dan ningna solución. Lo último que me han dicho es q la transferencia la hicieron el 8/10, sin embargo yo no he recibido nada, y que se comunicarian con el area de finanzas pero sigo esperando que me den una respuesta y sobre todo mi dinero. Ya bastantes problemas me han generado, un poco de seriedad porfavor. Quedo atenta a su comunicación. Gracias.",0,2,1,0,0,0,0,3
feed,40317581032_10155142657126033,10211493446391051,Paqui Robledillo Padilla,status,2017-11-23 14:44:43,https://www.facebook.com/Vueling/posts/10155142657126033,"Sres decirme que tengo k hacer para k me respondais a una reclamacion k os hice sobre un vuelo el 27 de julio k me dejasteis tirada a unas amigas y a mi en Alicante en la puerta de embarque con ""MI TARJETA DE EMBARQUE"", y con un BN 73!, por cierto la atencion pesima, no nos facilitasteis ninguna alternativa y ni una explicacion, y a fecha de hoy seguimos igual. Es una vergüenza k pasen estas cosas!!",0,4,4,0,0,0,0,1
feed,40317581032_10155142555961033,10155061569655258,Gemi Yu,status,2017-11-23 13:42:10,https://www.facebook.com/Vueling/posts/10155142555961033,"Buenas tardes,Ha pasado más de 1 mes desde que me confirmaron por email que se había procedido a la compensación por el retraso de mi vuelo el día 11 de septiembre de 2017. ¿Es normal que tarde tanto?SR_Number: 1-10167252434Gracias",0,1,0,0,0,0,0,0
